"Date Time, GMT-07:00","Water Content, m³/m³ (SEN S/N: 20084300, LBL: West1)","Water Content, m³/m³ (SEN S/N: 20084302, LBL: East1)","Water Content, m³/m³ (SEN S/N: 20196321, LBL: West 2)","Water Content, m^3/m^3 (SEN S/N: -1, LBL: East 2)"
18-10-04 18:15:05.0,0.1848,0.1434,0.1819,0.16371
18-10-04 18:25:05.0,0.1848,0.1426,0.1819,0.16299
18-10-04 18:35:05.0,0.1848,0.1434,0.1811,0.16299
18-10-04 18:45:05.0,0.1848,0.1426,0.1811,0.16299
18-10-04 18:55:05.0,0.1840,0.1426,0.1804,0.16299
18-10-04 19:05:05.0,0.1840,0.1419,0.1804,0.16299
18-10-04 19:15:05.0,0.1840,0.1412,0.1804,0.16226
18-10-04 19:25:05.0,0.1840,0.1412,0.1797,0.16226
18-10-04 19:35:05.0,0.1833,0.1405,0.1797,0.16153
18-10-04 19:45:05.0,0.1833,0.1397,0.1797,0.16153
18-10-04 19:55:05.0,0.1833,0.1397,0.1797,0.16153
18-10-04 20:05:05.0,0.1833,0.1390,0.1797,0.16153
18-10-04 20:15:05.0,0.1826,0.1390,0.1790,0.16081
18-10-04 20:25:05.0,0.1819,0.1390,0.1790,0.16081
18-10-04 20:35:05.0,0.1819,0.1390,0.1790,0.16081
18-10-04 20:45:05.0,0.1819,0.1376,0.1790,0.16081
18-10-04 20:55:05.0,0.1819,0.1376,0.1790,0.16008
18-10-04 21:05:05.0,0.1819,0.1376,0.1782,0.16008
18-10-04 21:15:05.0,0.1819,0.1376,0.1782,0.16008
18-10-04 21:25:05.0,0.1811,0.1376,0.1790,0.16008
18-10-04 21:35:05.0,0.1811,0.1376,0.1782,0.16008
18-10-04 21:45:05.0,0.1811,0.1368,0.1775,0.15935
18-10-04 21:55:05.0,0.1811,0.1368,0.1782,0.15935
18-10-04 22:05:05.0,0.1811,0.1368,0.1782,0.15935
18-10-04 22:15:05.0,0.1804,0.1368,0.1782,0.15935
18-10-04 22:25:05.0,0.1797,0.1376,0.1775,0.15935
18-10-04 22:35:05.0,0.1804,0.1361,0.1775,0.15935
18-10-04 22:45:05.0,0.1804,0.1361,0.1775,0.15935
18-10-04 22:55:05.0,0.1804,0.1368,0.1775,0.15863
18-10-04 23:05:05.0,0.1804,0.1361,0.1775,0.15863
18-10-04 23:15:05.0,0.1797,0.1354,0.1775,0.15863
18-10-04 23:25:05.0,0.1797,0.1354,0.1775,0.15863
18-10-04 23:35:05.0,0.1797,0.1354,0.1768,0.15863
18-10-04 23:45:05.0,0.1797,0.1354,0.1768,0.15863
18-10-04 23:55:05.0,0.1797,0.1361,0.1768,0.15863
18-10-05 00:05:05.0,0.1797,0.1354,0.1775,0.15790
18-10-05 00:15:05.0,0.1790,0.1347,0.1768,0.15790
18-10-05 00:25:05.0,0.1797,0.1347,0.1768,0.15790
18-10-05 00:35:05.0,0.1797,0.1347,0.1768,0.15790
18-10-05 00:45:05.0,0.1790,0.1347,0.1768,0.15790
18-10-05 00:55:05.0,0.1790,0.1347,0.1768,0.15790
18-10-05 01:05:05.0,0.1790,0.1347,0.1761,0.15718
18-10-05 01:15:05.0,0.1790,0.1347,0.1768,0.15790
18-10-05 01:25:05.0,0.1790,0.1347,0.1761,0.15718
18-10-05 01:35:05.0,0.1790,0.1339,0.1761,0.15718
18-10-05 01:45:05.0,0.1790,0.1347,0.1761,0.15790
18-10-05 01:55:05.0,0.1790,0.1332,0.1761,0.15718
18-10-05 02:05:05.0,0.1782,0.1339,0.1761,0.15718
18-10-05 02:15:05.0,0.1782,0.1332,0.1761,0.15718
18-10-05 02:25:05.0,0.1782,0.1339,0.1753,0.15718
18-10-05 02:35:05.0,0.1790,0.1332,0.1753,0.15718
18-10-05 02:45:05.0,0.1782,0.1325,0.1753,0.15718
18-10-05 02:55:05.0,0.1782,0.1332,0.1753,0.15718
18-10-05 03:05:05.0,0.1782,0.1332,0.1753,0.15718
18-10-05 03:15:05.0,0.1782,0.1332,0.1753,0.15718
18-10-05 03:25:05.0,0.1782,0.1325,0.1753,0.15718
18-10-05 03:35:05.0,0.1775,0.1325,0.1753,0.15718
18-10-05 03:45:05.0,0.1775,0.1325,0.1746,0.15645
18-10-05 03:55:05.0,0.1775,0.1325,0.1753,0.15718
18-10-05 04:05:05.0,0.1775,0.1325,0.1753,0.15718
18-10-05 04:15:05.0,0.1775,0.1325,0.1746,0.15718
18-10-05 04:25:05.0,0.1775,0.1325,0.1746,0.15645
18-10-05 04:35:05.0,0.1768,0.1332,0.1746,0.15718
18-10-05 04:45:05.0,0.1768,0.1325,0.1746,0.15718
18-10-05 04:55:05.0,0.1768,0.1325,0.1746,0.15572
18-10-05 05:05:05.0,0.1775,0.1339,0.1739,0.15572
18-10-05 05:15:05.0,0.1775,0.1332,0.1739,0.15645
18-10-05 05:25:05.0,0.1775,0.1325,0.1739,0.15645
18-10-05 05:35:05.0,0.1768,0.1332,0.1732,0.15645
18-10-05 05:45:05.0,0.1775,0.1332,0.1739,0.15645
18-10-05 05:55:05.0,0.1775,0.1332,0.1739,0.15718
18-10-05 06:05:05.0,0.1768,0.1325,0.1746,0.15645
18-10-05 06:15:05.0,0.1775,0.1332,0.1732,0.15718
18-10-05 06:25:05.0,0.1768,0.1325,0.1739,0.15572
18-10-05 06:35:05.0,0.1768,0.1325,0.1739,0.15572
18-10-05 06:45:05.0,0.1768,0.1325,0.1746,0.15572
18-10-05 06:55:05.0,0.1768,0.1325,0.1746,0.15645
18-10-05 07:05:05.0,0.1768,0.1332,0.1739,0.15645
18-10-05 07:15:05.0,0.1775,0.1325,0.1732,0.15718
18-10-05 07:25:05.0,0.1775,0.1318,0.1746,0.15718
18-10-05 07:35:05.0,0.1768,0.1325,0.1739,0.15718
18-10-05 07:45:05.0,0.1775,0.1332,0.1746,0.15718
18-10-05 07:55:05.0,0.1775,0.1318,0.1746,0.15790
18-10-05 08:05:05.0,0.1782,0.1325,0.1753,0.15790
18-10-05 08:15:05.0,0.1782,0.1339,0.1753,0.15790
18-10-05 08:25:05.0,0.1782,0.1347,0.1753,0.15790
18-10-05 08:35:05.0,0.1775,0.1339,0.1761,0.15863
18-10-05 08:45:05.0,0.1782,0.1347,0.1768,0.15935
18-10-05 08:55:05.0,0.1782,0.1347,0.1761,0.15935
18-10-05 09:05:05.0,0.1782,0.1354,0.1768,0.15935
18-10-05 09:15:05.0,0.1790,0.1361,0.1768,0.16081
18-10-05 09:25:05.0,0.1790,0.1368,0.1768,0.16081
18-10-05 09:35:05.0,0.1797,0.1376,0.1775,0.16153
18-10-05 09:45:05.0,0.1797,0.1383,0.1775,0.16153
18-10-05 09:55:05.0,0.1797,0.1390,0.1782,0.16226
18-10-05 10:05:05.0,0.1797,0.1405,0.1775,0.16226
18-10-05 10:15:05.0,0.1797,0.1412,0.1782,0.16226
18-10-05 10:25:05.0,0.1797,0.1412,0.1782,0.16299
18-10-05 10:35:05.0,0.1797,0.1412,0.1782,0.16371
18-10-05 10:45:05.0,0.1797,0.1412,0.1790,0.16371
18-10-05 10:55:05.0,0.1797,0.1419,0.1782,0.16444
18-10-05 11:05:05.0,0.1797,0.1419,0.1782,0.16444
18-10-05 11:15:05.0,0.1797,0.1419,0.1782,0.16517
18-10-05 11:25:05.0,0.1797,0.1426,0.1782,0.16517
18-10-05 11:35:05.0,0.1797,0.1426,0.1782,0.16517
18-10-05 11:45:05.0,0.1797,0.1426,0.1782,0.16517
18-10-05 11:55:05.0,0.1797,0.1426,0.1775,0.16517
18-10-05 12:05:05.0,0.1797,0.1426,0.1782,0.16517
18-10-05 12:15:05.0,0.1797,0.1434,0.1782,0.16589
18-10-05 12:25:05.0,0.1797,0.1434,0.1782,0.16517
18-10-05 12:35:05.0,0.1804,0.1434,0.1782,0.16589
18-10-05 12:45:05.0,0.1797,0.1434,0.1775,0.16589
18-10-05 12:55:05.0,0.1797,0.1434,0.1782,0.16517
18-10-05 13:05:05.0,0.1797,0.1434,0.1782,0.16517
18-10-05 13:15:05.0,0.1790,0.1434,0.1782,0.16517
18-10-05 13:25:05.0,0.1797,0.1426,0.1775,0.16444
18-10-05 13:35:05.0,0.1790,0.1426,0.1775,0.16517
18-10-05 13:45:05.0,0.1790,0.1426,0.1768,0.16444
18-10-05 13:55:05.0,0.1790,0.1419,0.1775,0.16371
18-10-05 14:05:05.0,0.1782,0.1419,0.1775,0.16371
18-10-05 14:15:05.0,0.1782,0.1426,0.1768,0.16299
18-10-05 14:25:05.0,0.1782,0.1412,0.1761,0.16226
18-10-05 14:35:05.0,0.1782,0.1412,0.1753,0.16226
18-10-05 14:45:05.0,0.1775,0.1412,0.1753,0.16081
18-10-05 14:55:05.0,0.1775,0.1405,0.1746,0.16008
18-10-05 15:05:05.0,0.1768,0.1397,0.1746,0.15935
18-10-05 15:15:05.0,0.1768,0.1397,0.1739,0.15863
18-10-05 15:25:05.0,0.1761,0.1390,0.1739,0.15863
18-10-05 15:35:05.0,0.1761,0.1390,0.1739,0.15790
18-10-05 15:45:05.0,0.1761,0.1383,0.1732,0.15645
18-10-05 15:55:05.0,0.1761,0.1383,0.1724,0.15572
18-10-05 16:05:05.0,0.1753,0.1383,0.1717,0.15500
18-10-05 16:15:05.0,0.1753,0.1376,0.1710,0.15427
18-10-05 16:25:05.0,0.1746,0.1361,0.1702,0.15354
18-10-05 16:35:05.0,0.1746,0.1361,0.1702,0.15282
18-10-05 16:45:05.0,0.1746,0.1339,0.1695,0.15209
18-10-05 16:55:05.0,0.1746,0.1332,0.1688,0.15064
18-10-05 17:05:05.0,0.1739,0.1325,0.1688,0.15064
18-10-05 17:15:05.0,0.1732,0.1318,0.1688,0.14919
18-10-05 17:25:05.0,0.1732,0.1310,0.1688,0.14919
18-10-05 17:35:05.0,0.1732,0.1310,0.1681,0.14919
18-10-05 17:45:05.0,0.1717,0.1296,0.1681,0.14773
18-10-05 17:55:05.0,0.1717,0.1296,0.1673,0.14773
18-10-05 18:05:05.0,0.1724,0.1288,0.1673,0.14773
18-10-05 18:15:05.0,0.1717,0.1303,0.1673,0.14701
18-10-05 18:25:05.0,0.1710,0.1288,0.1673,0.14773
18-10-05 18:35:05.0,0.1710,0.1281,0.1666,0.14701
18-10-05 18:45:05.0,0.1710,0.1281,0.1666,0.14701
18-10-05 18:55:05.0,0.1710,0.1274,0.1666,0.14628
18-10-05 19:05:05.0,0.1702,0.1274,0.1659,0.14628
18-10-05 19:15:05.0,0.1702,0.1267,0.1659,0.14628
18-10-05 19:25:05.0,0.1702,0.1267,0.1659,0.14628
18-10-05 19:35:05.0,0.1695,0.1267,0.1659,0.14555
18-10-05 19:45:05.0,0.1702,0.1259,0.1659,0.14555
18-10-05 19:55:05.0,0.1695,0.1252,0.1659,0.14555
18-10-05 20:05:05.0,0.1695,0.1259,0.1659,0.14555
18-10-05 20:15:05.0,0.1695,0.1245,0.1659,0.14555
18-10-05 20:25:05.0,0.1695,0.1252,0.1652,0.14483
18-10-05 20:35:05.0,0.1688,0.1245,0.1652,0.14483
18-10-05 20:45:05.0,0.1688,0.1245,0.1652,0.14483
18-10-05 20:55:05.0,0.1688,0.1245,0.1652,0.14483
18-10-05 21:05:05.0,0.1688,0.1238,0.1652,0.14483
18-10-05 21:15:05.0,0.1681,0.1238,0.1652,0.14483
18-10-05 21:25:05.0,0.1681,0.1238,0.1652,0.14483
18-10-05 21:35:05.0,0.1681,0.1238,0.1652,0.14410
18-10-05 21:45:05.0,0.1681,0.1230,0.1652,0.14410
18-10-05 21:55:05.0,0.1681,0.1230,0.1644,0.14410
18-10-05 22:05:05.0,0.1681,0.1245,0.1637,0.14410
18-10-05 22:15:05.0,0.1681,0.1230,0.1637,0.14410
18-10-05 22:25:05.0,0.1681,0.1223,0.1644,0.14410
18-10-05 22:35:05.0,0.1673,0.1230,0.1644,0.14410
18-10-05 22:45:05.0,0.1673,0.1230,0.1644,0.14410
18-10-05 22:55:05.0,0.1673,0.1230,0.1644,0.14410
18-10-05 23:05:05.0,0.1673,0.1230,0.1644,0.14410
18-10-05 23:15:05.0,0.1673,0.1230,0.1637,0.14338
18-10-05 23:25:05.0,0.1673,0.1223,0.1644,0.14338
18-10-05 23:35:05.0,0.1673,0.1216,0.1637,0.14338
18-10-05 23:45:05.0,0.1666,0.1216,0.1637,0.14338
18-10-05 23:55:05.0,0.1666,0.1216,0.1644,0.14338
18-10-06 00:05:05.0,0.1666,0.1216,0.1637,0.14338
18-10-06 00:15:05.0,0.1666,0.1216,0.1637,0.14338
18-10-06 00:25:05.0,0.1666,0.1216,0.1637,0.14265
18-10-06 00:35:05.0,0.1666,0.1216,0.1637,0.14338
18-10-06 00:45:05.0,0.1666,0.1216,0.1637,0.14338
18-10-06 00:55:05.0,0.1666,0.1216,0.1644,0.14265
18-10-06 01:05:05.0,0.1666,0.1209,0.1637,0.14265
18-10-06 01:15:05.0,0.1666,0.1209,0.1637,0.14265
18-10-06 01:25:05.0,0.1666,0.1209,0.1637,0.14265
18-10-06 01:35:05.0,0.1666,0.1209,0.1637,0.14338
18-10-06 01:45:05.0,0.1659,0.1209,0.1637,0.14265
18-10-06 01:55:05.0,0.1666,0.1209,0.1637,0.14265
18-10-06 02:05:05.0,0.1666,0.1209,0.1630,0.14265
18-10-06 02:15:05.0,0.1666,0.1216,0.1630,0.14265
18-10-06 02:25:05.0,0.1659,0.1209,0.1637,0.14265
18-10-06 02:35:05.0,0.1666,0.1209,0.1637,0.14265
18-10-06 02:45:05.0,0.1659,0.1201,0.1637,0.14265
18-10-06 02:55:05.0,0.1659,0.1201,0.1637,0.14265
18-10-06 03:05:05.0,0.1659,0.1223,0.1623,0.14265
18-10-06 03:15:05.0,0.1659,0.1209,0.1630,0.14265
18-10-06 03:25:05.0,0.1659,0.1209,0.1623,0.14265
18-10-06 03:35:05.0,0.1652,0.1209,0.1630,0.14265
18-10-06 03:45:05.0,0.1659,0.1201,0.1630,0.14265
18-10-06 03:55:05.0,0.1652,0.1209,0.1630,0.14265
18-10-06 04:05:05.0,0.1644,0.1201,0.1630,0.14192
18-10-06 04:15:05.0,0.1652,0.1201,0.1630,0.14192
18-10-06 04:25:05.0,0.1652,0.1209,0.1623,0.14265
18-10-06 04:35:05.0,0.1652,0.1201,0.1623,0.14265
18-10-06 04:45:05.0,0.1652,0.1201,0.1630,0.14265
18-10-06 04:55:05.0,0.1652,0.1209,0.1623,0.14265
18-10-06 05:05:05.0,0.1652,0.1201,0.1623,0.14265
18-10-06 05:15:05.0,0.1644,0.1194,0.1623,0.14192
18-10-06 05:25:05.0,0.1652,0.1201,0.1615,0.14192
18-10-06 05:35:05.0,0.1644,0.1194,0.1630,0.14192
18-10-06 05:45:05.0,0.1652,0.1209,0.1623,0.14192
18-10-06 05:55:05.0,0.1652,0.1201,0.1623,0.14120
18-10-06 06:05:05.0,0.1652,0.1209,0.1615,0.14192
18-10-06 06:15:05.0,0.1652,0.1201,0.1623,0.14192
18-10-06 06:25:05.0,0.1652,0.1201,0.1623,0.14192
18-10-06 06:35:05.0,0.1652,0.1201,0.1623,0.14265
18-10-06 06:45:05.0,0.1652,0.1201,0.1623,0.14192
18-10-06 06:55:05.0,0.1644,0.1201,0.1615,0.14120
18-10-06 07:05:05.0,0.1652,0.1209,0.1623,0.14192
18-10-06 07:15:05.0,0.1652,0.1201,0.1623,0.14192
18-10-06 07:25:05.0,0.1652,0.1209,0.1615,0.14192
18-10-06 07:35:05.0,0.1652,0.1194,0.1623,0.14192
18-10-06 07:45:05.0,0.1652,0.1194,0.1623,0.14265
18-10-06 07:55:05.0,0.1659,0.1201,0.1630,0.14265
18-10-06 08:05:05.0,0.1659,0.1201,0.1630,0.14265
18-10-06 08:15:05.0,0.1666,0.1209,0.1637,0.14265
18-10-06 08:25:05.0,0.1666,0.1216,0.1630,0.14265
18-10-06 08:35:05.0,0.1666,0.1230,0.1637,0.14338
18-10-06 08:45:05.0,0.1659,0.1216,0.1637,0.14338
18-10-06 08:55:05.0,0.1659,0.1216,0.1644,0.14338
18-10-06 09:05:05.0,0.1659,0.1230,0.1644,0.14410
18-10-06 09:15:05.0,0.1666,0.1238,0.1644,0.14483
18-10-06 09:25:05.0,0.1673,0.1245,0.1644,0.14555
18-10-06 09:35:05.0,0.1673,0.1252,0.1652,0.14555
18-10-06 09:45:05.0,0.1666,0.1259,0.1644,0.14555
18-10-06 09:55:05.0,0.1673,0.1267,0.1644,0.14628
18-10-06 10:05:05.0,0.1673,0.1281,0.1652,0.14628
18-10-06 10:15:05.0,0.1673,0.1288,0.1652,0.14701
18-10-06 10:25:05.0,0.1681,0.1288,0.1652,0.14701
18-10-06 10:35:05.0,0.1681,0.1296,0.1652,0.14773
18-10-06 10:45:05.0,0.1673,0.1288,0.1659,0.14773
18-10-06 10:55:05.0,0.1673,0.1296,0.1659,0.14846
18-10-06 11:05:05.0,0.1673,0.1303,0.1652,0.14919
18-10-06 11:15:05.0,0.1673,0.1318,0.1652,0.14919
18-10-06 11:25:05.0,0.1673,0.1310,0.1652,0.14991
18-10-06 11:35:05.0,0.1673,0.1318,0.1652,0.14991
18-10-06 11:45:05.0,0.1673,0.1318,0.1659,0.14991
18-10-06 11:55:05.0,0.1673,0.1318,0.1652,0.15064
18-10-06 12:05:05.0,0.1673,0.1318,0.1659,0.15064
18-10-06 12:15:05.0,0.1673,0.1318,0.1652,0.15137
18-10-06 12:25:05.0,0.1673,0.1325,0.1652,0.15137
18-10-06 12:35:05.0,0.1673,0.1325,0.1652,0.15064
18-10-06 12:45:05.0,0.1681,0.1332,0.1652,0.15137
18-10-06 12:55:05.0,0.1681,0.1332,0.1652,0.15137
18-10-06 13:05:05.0,0.1673,0.1318,0.1652,0.15137
18-10-06 13:15:05.0,0.1666,0.1318,0.1652,0.15137
18-10-06 13:25:05.0,0.1673,0.1318,0.1652,0.15064
18-10-06 13:35:05.0,0.1666,0.1318,0.1652,0.14991
18-10-06 13:45:05.0,0.1666,0.1318,0.1644,0.14991
18-10-06 13:55:05.0,0.1666,0.1310,0.1644,0.14919
18-10-06 14:05:05.0,0.1666,0.1318,0.1637,0.14919
18-10-06 14:15:05.0,0.1666,0.1310,0.1637,0.14846
18-10-06 14:25:05.0,0.1652,0.1310,0.1637,0.14773
18-10-06 14:35:05.0,0.1652,0.1310,0.1630,0.14701
18-10-06 14:45:05.0,0.1652,0.1303,0.1630,0.14628
18-10-06 14:55:05.0,0.1652,0.1296,0.1623,0.14555
18-10-06 15:05:05.0,0.1644,0.1303,0.1623,0.14555
18-10-06 15:15:05.0,0.1644,0.1296,0.1615,0.14483
18-10-06 15:25:05.0,0.1644,0.1296,0.1608,0.14410
18-10-06 15:35:05.0,0.1637,0.1288,0.1608,0.14338
18-10-06 15:45:05.0,0.1637,0.1288,0.1601,0.14338
18-10-06 15:55:05.0,0.1637,0.1288,0.1601,0.14192
18-10-06 16:05:05.0,0.1630,0.1281,0.1594,0.14192
18-10-06 16:15:05.0,0.1630,0.1281,0.1586,0.14047
18-10-06 16:25:05.0,0.1623,0.1274,0.1579,0.13974
18-10-06 16:35:05.0,0.1623,0.1267,0.1572,0.13902
18-10-06 16:45:05.0,0.1623,0.1245,0.1572,0.13829
18-10-06 16:55:05.0,0.1615,0.1245,0.1572,0.13829
18-10-06 17:05:05.0,0.1615,0.1238,0.1572,0.13757
18-10-06 17:15:05.0,0.1615,0.1238,0.1564,0.13757
18-10-06 17:25:05.0,0.1615,0.1230,0.1564,0.13684
18-10-06 17:35:05.0,0.1615,0.1223,0.1564,0.13611
18-10-06 17:45:05.0,0.1601,0.1223,0.1564,0.13539
18-10-06 17:55:05.0,0.1594,0.1223,0.1557,0.13466
18-10-06 18:05:05.0,0.1601,0.1216,0.1557,0.13466
18-10-06 18:15:05.0,0.1594,0.1209,0.1550,0.13393
18-10-06 18:25:05.0,0.1601,0.1209,0.1550,0.13393
18-10-06 18:35:05.0,0.1594,0.1216,0.1550,0.13393
18-10-06 18:45:05.0,0.1594,0.1201,0.1543,0.13393
18-10-06 18:55:05.0,0.1594,0.1201,0.1543,0.13321
18-10-06 19:05:05.0,0.1586,0.1194,0.1543,0.13393
18-10-06 19:15:05.0,0.1594,0.1194,0.1543,0.13321
18-10-06 19:25:05.0,0.1594,0.1201,0.1543,0.13248
18-10-06 19:35:05.0,0.1586,0.1194,0.1543,0.13321
18-10-06 19:45:05.0,0.1594,0.1194,0.1543,0.13248
18-10-06 19:55:05.0,0.1579,0.1187,0.1543,0.13248
18-10-06 20:05:05.0,0.1579,0.1187,0.1535,0.13248
18-10-06 20:15:05.0,0.1579,0.1187,0.1535,0.13248
18-10-06 20:25:05.0,0.1579,0.1180,0.1535,0.13248
18-10-06 20:35:05.0,0.1572,0.1180,0.1535,0.13248
18-10-06 20:45:05.0,0.1572,0.1180,0.1528,0.13175
18-10-06 20:55:05.0,0.1572,0.1172,0.1528,0.13175
18-10-06 21:05:05.0,0.1572,0.1172,0.1528,0.13175
18-10-06 21:15:05.0,0.1572,0.1172,0.1528,0.13175
18-10-06 21:25:05.0,0.1572,0.1165,0.1528,0.13175
18-10-06 21:35:05.0,0.1564,0.1165,0.1535,0.13175
18-10-06 21:45:05.0,0.1564,0.1165,0.1528,0.13175
18-10-06 21:55:05.0,0.1572,0.1165,0.1528,0.13175
18-10-06 22:05:05.0,0.1564,0.1165,0.1528,0.13103
18-10-06 22:15:05.0,0.1564,0.1165,0.1521,0.13103
18-10-06 22:25:05.0,0.1564,0.1172,0.1521,0.13103
18-10-06 22:35:05.0,0.1564,0.1158,0.1521,0.13103
18-10-06 22:45:05.0,0.1557,0.1158,0.1528,0.13103
18-10-06 22:55:05.0,0.1557,0.1158,0.1521,0.13030
18-10-06 23:05:05.0,0.1557,0.1158,0.1521,0.13030
18-10-06 23:15:05.0,0.1557,0.1158,0.1514,0.13030
18-10-06 23:25:05.0,0.1557,0.1158,0.1521,0.13030
18-10-06 23:35:05.0,0.1550,0.1158,0.1521,0.13030
18-10-06 23:45:05.0,0.1550,0.1158,0.1514,0.13030
18-10-06 23:55:05.0,0.1557,0.1158,0.1521,0.13030
18-10-07 00:05:05.0,0.1550,0.1158,0.1514,0.13030
18-10-07 00:15:05.0,0.1550,0.1150,0.1514,0.13030
18-10-07 00:25:05.0,0.1550,0.1150,0.1514,0.13030
18-10-07 00:35:05.0,0.1550,0.1150,0.1514,0.13030
18-10-07 00:45:05.0,0.1550,0.1150,0.1506,0.12958
18-10-07 00:55:05.0,0.1550,0.1143,0.1514,0.12958
18-10-07 01:05:05.0,0.1543,0.1143,0.1514,0.12958
18-10-07 01:15:05.0,0.1550,0.1150,0.1499,0.12958
18-10-07 01:25:05.0,0.1543,0.1143,0.1506,0.12958
18-10-07 01:35:05.0,0.1543,0.1150,0.1506,0.12958
18-10-07 01:45:05.0,0.1543,0.1150,0.1506,0.12958
18-10-07 01:55:05.0,0.1543,0.1143,0.1506,0.12958
18-10-07 02:05:05.0,0.1543,0.1143,0.1506,0.12958
18-10-07 02:15:05.0,0.1543,0.1150,0.1499,0.12958
18-10-07 02:25:05.0,0.1543,0.1143,0.1499,0.12958
18-10-07 02:35:05.0,0.1535,0.1143,0.1492,0.12958
18-10-07 02:45:05.0,0.1535,0.1143,0.1499,0.12885
18-10-07 02:55:05.0,0.1535,0.1143,0.1492,0.12885
18-10-07 03:05:05.0,0.1535,0.1143,0.1492,0.12958
18-10-07 03:15:05.0,0.1528,0.1143,0.1499,0.12885
18-10-07 03:25:05.0,0.1528,0.1143,0.1492,0.12885
18-10-07 03:35:05.0,0.1528,0.1143,0.1492,0.12885
18-10-07 03:45:05.0,0.1535,0.1143,0.1485,0.12885
18-10-07 03:55:05.0,0.1528,0.1136,0.1492,0.12885
18-10-07 04:05:05.0,0.1528,0.1136,0.1485,0.12885
18-10-07 04:15:05.0,0.1521,0.1136,0.1485,0.12885
18-10-07 04:25:05.0,0.1528,0.1136,0.1485,0.12885
18-10-07 04:35:05.0,0.1521,0.1136,0.1485,0.12885
18-10-07 04:45:05.0,0.1521,0.1136,0.1485,0.12885
18-10-07 04:55:05.0,0.1528,0.1136,0.1485,0.12885
18-10-07 05:05:05.0,0.1521,0.1143,0.1477,0.12885
18-10-07 05:15:05.0,0.1521,0.1136,0.1485,0.12885
18-10-07 05:25:05.0,0.1521,0.1136,0.1477,0.12885
18-10-07 05:35:05.0,0.1521,0.1136,0.1477,0.12885
18-10-07 05:45:05.0,0.1521,0.1143,0.1477,0.12885
18-10-07 05:55:05.0,0.1521,0.1136,0.1485,0.12885
18-10-07 06:05:05.0,0.1521,0.1136,0.1477,0.12885
18-10-07 06:15:05.0,0.1521,0.1136,0.1477,0.12885
18-10-07 06:25:05.0,0.1521,0.1136,0.1477,0.12885
18-10-07 06:35:05.0,0.1521,0.1136,0.1477,0.12885
18-10-07 06:45:05.0,0.1521,0.1129,0.1477,0.12885
18-10-07 06:55:05.0,0.1521,0.1136,0.1477,0.12885
18-10-07 07:05:05.0,0.1521,0.1136,0.1485,0.12958
18-10-07 07:15:05.0,0.1521,0.1136,0.1477,0.12958
18-10-07 07:25:05.0,0.1521,0.1136,0.1477,0.12885
18-10-07 07:35:05.0,0.1521,0.1136,0.1477,0.12958
18-10-07 07:45:05.0,0.1528,0.1143,0.1477,0.12958
18-10-07 07:55:05.0,0.1528,0.1158,0.1477,0.12958
18-10-07 08:05:05.0,0.1528,0.1158,0.1485,0.13030
18-10-07 08:15:05.0,0.1528,0.1150,0.1485,0.13030
18-10-07 08:25:05.0,0.1521,0.1158,0.1477,0.13030
18-10-07 08:35:05.0,0.1521,0.1158,0.1485,0.13103
18-10-07 08:45:05.0,0.1521,0.1165,0.1485,0.13030
18-10-07 08:55:05.0,0.1521,0.1158,0.1477,0.13030
18-10-07 09:05:05.0,0.1521,0.1158,0.1485,0.13030
18-10-07 09:15:05.0,0.1521,0.1158,0.1477,0.13030
18-10-07 09:25:05.0,0.1521,0.1165,0.1477,0.13030
18-10-07 09:35:05.0,0.1521,0.1165,0.1485,0.13103
18-10-07 09:45:05.0,0.1521,0.1172,0.1477,0.13103
18-10-07 09:55:05.0,0.1521,0.1172,0.1477,0.13175
18-10-07 10:05:05.0,0.1528,0.1180,0.1485,0.13248
18-10-07 10:15:05.0,0.1528,0.1187,0.1492,0.13393
18-10-07 10:25:05.0,0.1521,0.1201,0.1485,0.13321
18-10-07 10:35:05.0,0.1528,0.1209,0.1485,0.13393
18-10-07 10:45:05.0,0.1521,0.1201,0.1485,0.13466
18-10-07 10:55:05.0,0.1521,0.1216,0.1485,0.13466
18-10-07 11:05:05.0,0.1521,0.1223,0.1485,0.13539
18-10-07 11:15:05.0,0.1521,0.1223,0.1485,0.13539
18-10-07 11:25:05.0,0.1528,0.1230,0.1485,0.13539
18-10-07 11:35:05.0,0.1528,0.1230,0.1485,0.13539
18-10-07 11:45:05.0,0.1528,0.1230,0.1485,0.13611
18-10-07 11:55:05.0,0.1521,0.1223,0.1477,0.13539
18-10-07 12:05:05.0,0.1521,0.1223,0.1470,0.13466
18-10-07 12:15:05.0,0.1521,0.1223,0.1477,0.13611
18-10-07 12:25:05.0,0.1514,0.1223,0.1470,0.13466
18-10-07 12:35:05.0,0.1514,0.1209,0.1470,0.13466
18-10-07 12:45:05.0,0.1514,0.1216,0.1477,0.13539
18-10-07 12:55:05.0,0.1521,0.1223,0.1477,0.13539
18-10-07 13:05:05.0,0.1521,0.1223,0.1477,0.13611
18-10-07 13:15:05.0,0.1521,0.1230,0.1477,0.13611
18-10-07 13:25:05.0,0.1521,0.1230,0.1470,0.13539
18-10-07 13:35:05.0,0.1514,0.1223,0.1463,0.13466
18-10-07 13:45:05.0,0.1506,0.1209,0.1456,0.13321
18-10-07 13:55:05.0,0.1499,0.1194,0.1456,0.13248
