"Date Time, GMT-07:00","Water Content, m³/m³ (SEN S/N: 20084292, LBL: West1)","Water Content, m³/m³ (SEN S/N: 20084293, LBL: West2)","Water Content, m³/m³ (SEN S/N: 20084294, LBL: East1)","Water Content, m³/m³ (SEN S/N: 20084295, LBL: East2)"
18-06-02 12:58:29.0,0.0482,0.0424,0.0366,0.0577
18-06-02 13:08:29.0,0.0497,0.0431,0.0373,0.0569
18-06-02 13:18:29.0,0.0482,0.0431,0.0381,0.0577
18-06-02 13:28:29.0,0.0482,0.0431,0.0373,0.0577
18-06-02 13:38:29.0,0.0490,0.0431,0.0373,0.0569
18-06-02 13:48:29.0,0.0482,0.0431,0.0381,0.0577
18-06-02 13:58:29.0,0.0482,0.0439,0.0381,0.0569
18-06-02 14:08:29.0,0.0497,0.0439,0.0381,0.0562
18-06-02 14:18:29.0,0.0490,0.0439,0.0373,0.0555
18-06-02 14:28:29.0,0.0490,0.0439,0.0373,0.0569
18-06-02 14:38:29.0,0.0497,0.0439,0.0373,0.0569
18-06-02 14:48:29.0,0.0497,0.0439,0.0373,0.0577
18-06-02 14:58:29.0,0.0504,0.0431,0.0373,0.0569
18-06-02 15:08:29.0,0.0490,0.0431,0.0366,0.0591
18-06-02 15:18:29.0,0.0497,0.0424,0.0366,0.0577
18-06-02 15:28:29.0,0.0497,0.0424,0.0366,0.0577
18-06-02 15:38:29.0,0.0490,0.0417,0.0366,0.0577
18-06-02 15:48:29.0,0.0482,0.0417,0.0359,0.0569
18-06-02 15:58:29.0,0.0490,0.0417,0.0359,0.0555
18-06-02 16:08:29.0,0.0482,0.0417,0.0352,0.0548
18-06-02 16:18:29.0,0.0482,0.0410,0.0359,0.0555
18-06-02 16:28:29.0,0.0482,0.0402,0.0359,0.0555
18-06-02 16:38:29.0,0.0475,0.0395,0.0352,0.0555
18-06-02 16:48:29.0,0.0482,0.0395,0.0352,0.0555
18-06-02 16:58:29.0,0.0460,0.0388,0.0352,0.0548
18-06-02 17:08:29.0,0.0453,0.0388,0.0352,0.0548
18-06-02 17:18:29.0,0.0446,0.0381,0.0352,0.0540
18-06-02 17:28:29.0,0.0446,0.0381,0.0352,0.0526
18-06-02 17:38:29.0,0.0439,0.0373,0.0344,0.0519
18-06-02 17:48:29.0,0.0439,0.0366,0.0344,0.0511
18-06-02 17:58:29.0,0.0439,0.0373,0.0344,0.0497
18-06-02 18:08:29.0,0.0431,0.0366,0.0337,0.0490
18-06-02 18:18:29.0,0.0446,0.0359,0.0330,0.0482
18-06-02 18:28:29.0,0.0446,0.0359,0.0330,0.0482
18-06-02 18:38:29.0,0.0431,0.0352,0.0322,0.0475
18-06-02 18:48:29.0,0.0417,0.0352,0.0315,0.0475
18-06-02 18:58:29.0,0.0410,0.0352,0.0315,0.0475
18-06-02 19:08:29.0,0.0402,0.0344,0.0308,0.0460
18-06-02 19:18:29.0,0.0395,0.0337,0.0308,0.0453
18-06-02 19:28:29.0,0.0395,0.0330,0.0301,0.0453
18-06-02 19:38:29.0,0.0388,0.0330,0.0293,0.0453
18-06-02 19:48:29.0,0.0373,0.0315,0.0293,0.0453
18-06-02 19:58:29.0,0.0373,0.0315,0.0286,0.0446
18-06-02 20:08:29.0,0.0373,0.0308,0.0286,0.0446
18-06-02 20:18:29.0,0.0373,0.0315,0.0286,0.0446
18-06-02 20:28:29.0,0.0373,0.0315,0.0286,0.0446
18-06-02 20:38:29.0,0.0366,0.0315,0.0286,0.0439
18-06-02 20:48:29.0,0.0366,0.0308,0.0286,0.0439
18-06-02 20:58:29.0,0.0366,0.0301,0.0279,0.0439
18-06-02 21:08:29.0,0.0359,0.0308,0.0279,0.0439
18-06-02 21:18:29.0,0.0359,0.0301,0.0279,0.0439
18-06-02 21:28:29.0,0.0352,0.0293,0.0272,0.0417
18-06-02 21:38:29.0,0.0352,0.0286,0.0272,0.0424
18-06-02 21:48:29.0,0.0352,0.0293,0.0272,0.0424
18-06-02 21:58:29.0,0.0352,0.0293,0.0272,0.0424
18-06-02 22:08:29.0,0.0344,0.0286,0.0264,0.0424
18-06-02 22:18:29.0,0.0344,0.0279,0.0264,0.0417
18-06-02 22:28:29.0,0.0337,0.0279,0.0264,0.0417
18-06-02 22:38:29.0,0.0337,0.0286,0.0257,0.0417
18-06-02 22:48:29.0,0.0337,0.0286,0.0257,0.0410
18-06-02 22:58:29.0,0.0330,0.0286,0.0257,0.0410
18-06-02 23:08:29.0,0.0330,0.0286,0.0257,0.0410
18-06-02 23:18:29.0,0.0322,0.0279,0.0250,0.0402
18-06-02 23:28:29.0,0.0322,0.0279,0.0257,0.0402
18-06-02 23:38:29.0,0.0322,0.0279,0.0257,0.0402
18-06-02 23:48:29.0,0.0322,0.0279,0.0250,0.0410
18-06-02 23:58:29.0,0.0330,0.0279,0.0250,0.0402
18-06-03 00:08:29.0,0.0322,0.0272,0.0250,0.0395
18-06-03 00:18:29.0,0.0322,0.0272,0.0243,0.0395
18-06-03 00:28:29.0,0.0322,0.0279,0.0250,0.0402
18-06-03 00:38:29.0,0.0315,0.0279,0.0250,0.0402
18-06-03 00:48:29.0,0.0322,0.0279,0.0250,0.0402
18-06-03 00:58:29.0,0.0315,0.0279,0.0250,0.0402
18-06-03 01:08:29.0,0.0315,0.0272,0.0243,0.0402
18-06-03 01:18:29.0,0.0315,0.0279,0.0243,0.0402
18-06-03 01:28:29.0,0.0322,0.0279,0.0250,0.0402
18-06-03 01:38:29.0,0.0330,0.0279,0.0250,0.0402
18-06-03 01:48:29.0,0.0322,0.0272,0.0243,0.0395
18-06-03 01:58:29.0,0.0322,0.0279,0.0243,0.0395
18-06-03 02:08:29.0,0.0322,0.0272,0.0243,0.0395
18-06-03 02:18:29.0,0.0315,0.0279,0.0243,0.0388
18-06-03 02:28:29.0,0.0308,0.0264,0.0243,0.0395
18-06-03 02:38:29.0,0.0301,0.0257,0.0243,0.0388
18-06-03 02:48:29.0,0.0308,0.0272,0.0235,0.0395
18-06-03 02:58:29.0,0.0308,0.0272,0.0243,0.0395
18-06-03 03:08:29.0,0.0308,0.0272,0.0235,0.0388
18-06-03 03:18:29.0,0.0301,0.0272,0.0235,0.0388
18-06-03 03:28:29.0,0.0308,0.0264,0.0235,0.0388
18-06-03 03:38:29.0,0.0322,0.0286,0.0235,0.0381
18-06-03 03:48:29.0,0.0315,0.0279,0.0235,0.0381
18-06-03 03:58:29.0,0.0315,0.0286,0.0235,0.0388
18-06-03 04:08:29.0,0.0315,0.0279,0.0235,0.0381
18-06-03 04:18:29.0,0.0315,0.0293,0.0243,0.0381
18-06-03 04:28:29.0,0.0315,0.0279,0.0235,0.0381
18-06-03 04:38:29.0,0.0308,0.0279,0.0235,0.0381
18-06-03 04:48:29.0,0.0315,0.0279,0.0235,0.0381
18-06-03 04:58:29.0,0.0308,0.0293,0.0235,0.0381
18-06-03 05:08:29.0,0.0308,0.0279,0.0235,0.0381
18-06-03 05:18:29.0,0.0301,0.0293,0.0235,0.0381
18-06-03 05:28:29.0,0.0308,0.0286,0.0235,0.0388
18-06-03 05:38:29.0,0.0308,0.0279,0.0235,0.0388
18-06-03 05:48:29.0,0.0301,0.0301,0.0235,0.0381
18-06-03 05:58:29.0,0.0301,0.0286,0.0235,0.0381
18-06-03 06:08:29.0,0.0301,0.0293,0.0235,0.0381
18-06-03 06:18:29.0,0.0308,0.0279,0.0235,0.0381
18-06-03 06:28:29.0,0.0308,0.0279,0.0235,0.0388
18-06-03 06:38:29.0,0.0322,0.0279,0.0235,0.0395
18-06-03 06:48:29.0,0.0322,0.0279,0.0243,0.0395
18-06-03 06:58:29.0,0.0337,0.0279,0.0243,0.0395
18-06-03 07:08:29.0,0.0315,0.0286,0.0243,0.0402
18-06-03 07:18:29.0,0.0322,0.0286,0.0243,0.0410
18-06-03 07:28:29.0,0.0322,0.0279,0.0250,0.0410
18-06-03 07:38:29.0,0.0322,0.0286,0.0250,0.0410
18-06-03 07:48:29.0,0.0322,0.0286,0.0250,0.0402
18-06-03 07:58:29.0,0.0337,0.0293,0.0257,0.0417
18-06-03 08:08:29.0,0.0337,0.0293,0.0257,0.0424
18-06-03 08:18:29.0,0.0344,0.0308,0.0257,0.0424
18-06-03 08:28:29.0,0.0344,0.0315,0.0264,0.0431
18-06-03 08:38:29.0,0.0352,0.0322,0.0264,0.0439
18-06-03 08:48:29.0,0.0366,0.0322,0.0264,0.0446
18-06-03 08:58:29.0,0.0366,0.0330,0.0272,0.0453
18-06-03 09:08:29.0,0.0373,0.0337,0.0272,0.0460
18-06-03 09:18:29.0,0.0373,0.0337,0.0279,0.0468
18-06-03 09:28:29.0,0.0381,0.0344,0.0286,0.0475
18-06-03 09:38:29.0,0.0381,0.0352,0.0286,0.0482
18-06-03 09:48:29.0,0.0388,0.0359,0.0286,0.0490
18-06-03 09:58:29.0,0.0388,0.0366,0.0293,0.0497
18-06-03 10:08:29.0,0.0395,0.0373,0.0301,0.0504
18-06-03 10:18:29.0,0.0410,0.0381,0.0308,0.0511
18-06-03 10:28:29.0,0.0402,0.0373,0.0308,0.0519
18-06-03 10:38:29.0,0.0424,0.0388,0.0315,0.0519
18-06-03 10:48:29.0,0.0439,0.0395,0.0322,0.0526
18-06-03 10:58:29.0,0.0439,0.0395,0.0322,0.0533
18-06-03 11:08:29.0,0.0439,0.0402,0.0330,0.0533
18-06-03 11:18:29.0,0.0446,0.0410,0.0337,0.0548
18-06-03 11:28:29.0,0.0453,0.0417,0.0344,0.0548
18-06-03 11:38:29.0,0.0460,0.0424,0.0344,0.0555
18-06-03 11:48:29.0,0.0468,0.0431,0.0352,0.0562
18-06-03 11:58:29.0,0.0468,0.0431,0.0359,0.0569
18-06-03 12:08:29.0,0.0475,0.0439,0.0359,0.0569
18-06-03 12:18:29.0,0.0482,0.0439,0.0366,0.0569
18-06-03 12:28:29.0,0.0482,0.0439,0.0366,0.0584
18-06-03 12:38:29.0,0.0490,0.0439,0.0366,0.0584
18-06-03 12:48:29.0,0.0490,0.0439,0.0373,0.0598
18-06-03 12:58:29.0,0.0482,0.0446,0.0381,0.0598
18-06-03 13:08:29.0,0.0490,0.0446,0.0381,0.0591
18-06-03 13:18:29.0,0.0497,0.0453,0.0381,0.0591
18-06-03 13:28:29.0,0.0497,0.0453,0.0381,0.0606
18-06-03 13:38:29.0,0.0504,0.0453,0.0388,0.0591
18-06-03 13:48:29.0,0.0490,0.0453,0.0388,0.0606
18-06-03 13:58:29.0,0.0497,0.0453,0.0395,0.0598
18-06-03 14:08:29.0,0.0504,0.0453,0.0388,0.0584
18-06-03 14:18:29.0,0.0504,0.0460,0.0388,0.0584
18-06-03 14:28:29.0,0.0497,0.0453,0.0388,0.0591
18-06-03 14:38:29.0,0.0497,0.0453,0.0381,0.0598
18-06-03 14:48:29.0,0.0497,0.0453,0.0381,0.0598
18-06-03 14:58:29.0,0.0497,0.0446,0.0381,0.0606
18-06-03 15:08:29.0,0.0497,0.0446,0.0373,0.0613
18-06-03 15:18:29.0,0.0504,0.0439,0.0381,0.0598
18-06-03 15:28:29.0,0.0504,0.0439,0.0381,0.0598
18-06-03 15:38:29.0,0.0504,0.0439,0.0381,0.0584
18-06-03 15:48:29.0,0.0497,0.0439,0.0381,0.0577
18-06-03 15:58:29.0,0.0490,0.0431,0.0373,0.0577
18-06-03 16:08:29.0,0.0482,0.0431,0.0366,0.0577
18-06-03 16:18:29.0,0.0482,0.0431,0.0373,0.0577
18-06-03 16:28:29.0,0.0482,0.0424,0.0373,0.0562
18-06-03 16:38:29.0,0.0475,0.0417,0.0366,0.0569
18-06-03 16:48:29.0,0.0475,0.0417,0.0373,0.0562
18-06-03 16:58:29.0,0.0468,0.0410,0.0366,0.0555
18-06-03 17:08:29.0,0.0468,0.0410,0.0366,0.0562
18-06-03 17:18:29.0,0.0460,0.0410,0.0373,0.0548
18-06-03 17:28:29.0,0.0453,0.0395,0.0359,0.0548
18-06-03 17:38:29.0,0.0453,0.0388,0.0359,0.0533
18-06-03 17:48:29.0,0.0439,0.0373,0.0359,0.0526
18-06-03 17:58:29.0,0.0446,0.0373,0.0352,0.0511
18-06-03 18:08:29.0,0.0439,0.0366,0.0352,0.0504
18-06-03 18:18:29.0,0.0446,0.0366,0.0344,0.0497
18-06-03 18:28:29.0,0.0431,0.0359,0.0337,0.0490
18-06-03 18:38:29.0,0.0446,0.0359,0.0337,0.0490
18-06-03 18:48:29.0,0.0417,0.0359,0.0330,0.0490
18-06-03 18:58:29.0,0.0417,0.0352,0.0330,0.0482
18-06-03 19:08:29.0,0.0410,0.0344,0.0322,0.0475
18-06-03 19:18:29.0,0.0402,0.0337,0.0315,0.0475
18-06-03 19:28:29.0,0.0402,0.0330,0.0315,0.0468
18-06-03 19:38:29.0,0.0395,0.0337,0.0308,0.0460
18-06-03 19:48:29.0,0.0388,0.0330,0.0308,0.0453
18-06-03 19:58:29.0,0.0366,0.0322,0.0301,0.0453
18-06-03 20:08:29.0,0.0366,0.0322,0.0301,0.0446
18-06-03 20:18:29.0,0.0366,0.0315,0.0301,0.0446
18-06-03 20:28:29.0,0.0366,0.0315,0.0293,0.0446
18-06-03 20:38:29.0,0.0359,0.0315,0.0293,0.0439
18-06-03 20:48:29.0,0.0359,0.0315,0.0286,0.0431
18-06-03 20:58:29.0,0.0352,0.0308,0.0286,0.0431
18-06-03 21:08:29.0,0.0359,0.0301,0.0286,0.0424
18-06-03 21:18:29.0,0.0352,0.0301,0.0286,0.0424
18-06-03 21:28:29.0,0.0344,0.0301,0.0286,0.0424
18-06-03 21:38:29.0,0.0344,0.0293,0.0279,0.0417
18-06-03 21:48:29.0,0.0344,0.0286,0.0272,0.0417
18-06-03 21:58:29.0,0.0344,0.0293,0.0272,0.0424
18-06-03 22:08:29.0,0.0344,0.0293,0.0272,0.0417
18-06-03 22:18:29.0,0.0344,0.0286,0.0272,0.0417
18-06-03 22:28:29.0,0.0337,0.0279,0.0272,0.0410
18-06-03 22:38:29.0,0.0337,0.0279,0.0264,0.0417
18-06-03 22:48:29.0,0.0337,0.0279,0.0264,0.0410
18-06-03 22:58:29.0,0.0337,0.0279,0.0264,0.0410
18-06-03 23:08:29.0,0.0337,0.0279,0.0264,0.0410
18-06-03 23:18:29.0,0.0337,0.0272,0.0264,0.0410
18-06-03 23:28:29.0,0.0337,0.0272,0.0264,0.0410
18-06-03 23:38:29.0,0.0330,0.0272,0.0257,0.0410
18-06-03 23:48:29.0,0.0330,0.0272,0.0257,0.0402
18-06-03 23:58:29.0,0.0337,0.0272,0.0257,0.0402
18-06-04 00:08:29.0,0.0337,0.0272,0.0257,0.0402
18-06-04 00:18:29.0,0.0330,0.0272,0.0257,0.0402
18-06-04 00:28:29.0,0.0330,0.0272,0.0257,0.0402
18-06-04 00:38:29.0,0.0330,0.0264,0.0250,0.0395
18-06-04 00:48:29.0,0.0322,0.0264,0.0250,0.0395
18-06-04 00:58:29.0,0.0330,0.0264,0.0250,0.0395
18-06-04 01:08:29.0,0.0322,0.0264,0.0250,0.0395
18-06-04 01:18:29.0,0.0330,0.0264,0.0250,0.0395
18-06-04 01:28:29.0,0.0322,0.0264,0.0250,0.0395
18-06-04 01:38:29.0,0.0330,0.0264,0.0243,0.0395
18-06-04 01:48:29.0,0.0322,0.0264,0.0250,0.0395
18-06-04 01:58:29.0,0.0330,0.0264,0.0250,0.0395
18-06-04 02:08:29.0,0.0322,0.0264,0.0243,0.0395
18-06-04 02:18:29.0,0.0322,0.0264,0.0243,0.0395
18-06-04 02:28:29.0,0.0330,0.0264,0.0243,0.0395
18-06-04 02:38:29.0,0.0322,0.0264,0.0243,0.0395
18-06-04 02:48:29.0,0.0322,0.0264,0.0243,0.0388
18-06-04 02:58:29.0,0.0322,0.0264,0.0243,0.0381
18-06-04 03:08:29.0,0.0322,0.0264,0.0243,0.0388
18-06-04 03:18:29.0,0.0315,0.0257,0.0243,0.0388
18-06-04 03:28:29.0,0.0322,0.0257,0.0243,0.0388
18-06-04 03:38:29.0,0.0322,0.0257,0.0243,0.0388
18-06-04 03:48:29.0,0.0322,0.0257,0.0243,0.0388
18-06-04 03:58:29.0,0.0322,0.0264,0.0243,0.0388
18-06-04 04:08:29.0,0.0322,0.0264,0.0243,0.0388
18-06-04 04:18:29.0,0.0330,0.0272,0.0243,0.0388
18-06-04 04:28:29.0,0.0322,0.0264,0.0243,0.0388
18-06-04 04:38:29.0,0.0322,0.0264,0.0235,0.0381
18-06-04 04:48:29.0,0.0330,0.0264,0.0243,0.0381
18-06-04 04:58:29.0,0.0330,0.0264,0.0243,0.0381
18-06-04 05:08:29.0,0.0322,0.0257,0.0235,0.0381
18-06-04 05:18:29.0,0.0330,0.0279,0.0235,0.0381
18-06-04 05:28:29.0,0.0315,0.0272,0.0235,0.0381
18-06-04 05:38:29.0,0.0286,0.0293,0.0235,0.0381
18-06-04 05:48:29.0,0.0315,0.0286,0.0235,0.0381
18-06-04 05:58:29.0,0.0315,0.0279,0.0235,0.0388
18-06-04 06:08:29.0,0.0315,0.0264,0.0235,0.0388
18-06-04 06:18:29.0,0.0315,0.0286,0.0235,0.0381
18-06-04 06:28:29.0,0.0322,0.0264,0.0235,0.0388
18-06-04 06:38:29.0,0.0322,0.0264,0.0243,0.0395
18-06-04 06:48:29.0,0.0322,0.0279,0.0243,0.0402
18-06-04 06:58:29.0,0.0330,0.0279,0.0243,0.0402
18-06-04 07:08:29.0,0.0322,0.0279,0.0243,0.0410
18-06-04 07:18:29.0,0.0322,0.0272,0.0243,0.0410
18-06-04 07:28:29.0,0.0315,0.0279,0.0250,0.0410
18-06-04 07:38:29.0,0.0322,0.0279,0.0250,0.0417
18-06-04 07:48:29.0,0.0330,0.0286,0.0257,0.0410
18-06-04 07:58:29.0,0.0344,0.0293,0.0257,0.0410
18-06-04 08:08:29.0,0.0352,0.0301,0.0257,0.0424
18-06-04 08:18:29.0,0.0344,0.0315,0.0264,0.0431
18-06-04 08:28:29.0,0.0352,0.0322,0.0264,0.0439
18-06-04 08:38:29.0,0.0352,0.0330,0.0264,0.0439
18-06-04 08:48:29.0,0.0359,0.0330,0.0272,0.0446
18-06-04 08:58:29.0,0.0373,0.0337,0.0272,0.0453
18-06-04 09:08:29.0,0.0373,0.0337,0.0279,0.0460
18-06-04 09:18:29.0,0.0373,0.0344,0.0286,0.0475
18-06-04 09:28:29.0,0.0373,0.0352,0.0286,0.0475
18-06-04 09:38:29.0,0.0381,0.0359,0.0293,0.0482
18-06-04 09:48:29.0,0.0395,0.0366,0.0301,0.0497
18-06-04 09:58:29.0,0.0402,0.0373,0.0308,0.0490
18-06-04 10:08:29.0,0.0395,0.0373,0.0308,0.0504
18-06-04 10:18:29.0,0.0402,0.0366,0.0308,0.0511
18-06-04 10:28:29.0,0.0410,0.0373,0.0315,0.0519
18-06-04 10:38:29.0,0.0431,0.0388,0.0322,0.0519
18-06-04 10:48:29.0,0.0439,0.0388,0.0322,0.0526
18-06-04 10:58:29.0,0.0439,0.0395,0.0322,0.0533
18-06-04 11:08:29.0,0.0446,0.0402,0.0330,0.0540
18-06-04 11:18:29.0,0.0453,0.0410,0.0337,0.0540
18-06-04 11:28:29.0,0.0453,0.0410,0.0344,0.0548
18-06-04 11:38:29.0,0.0460,0.0417,0.0352,0.0548
18-06-04 11:48:29.0,0.0468,0.0417,0.0352,0.0555
18-06-04 11:58:29.0,0.0475,0.0417,0.0352,0.0540
18-06-04 12:08:29.0,0.0475,0.0417,0.0359,0.0555
18-06-04 12:18:29.0,0.0475,0.0417,0.0359,0.0569
18-06-04 12:28:29.0,0.0482,0.0417,0.0359,0.0562
18-06-04 12:38:29.0,0.0482,0.0424,0.0366,0.0569
18-06-04 12:48:29.0,0.0482,0.0424,0.0366,0.0577
18-06-04 12:58:29.0,0.0497,0.0424,0.0366,0.0569
18-06-04 13:08:29.0,0.0482,0.0439,0.0373,0.0577
18-06-04 13:18:29.0,0.0482,0.0446,0.0381,0.0569
18-06-04 13:28:29.0,0.0490,0.0439,0.0373,0.0584
18-06-04 13:38:29.0,0.0490,0.0439,0.0381,0.0577
18-06-04 13:48:29.0,0.0490,0.0439,0.0373,0.0577
18-06-04 13:58:29.0,0.0490,0.0446,0.0373,0.0562
18-06-04 14:08:29.0,0.0490,0.0446,0.0373,0.0577
18-06-04 14:18:29.0,0.0490,0.0446,0.0373,0.0577
18-06-04 14:28:29.0,0.0497,0.0446,0.0366,0.0569
18-06-04 14:38:29.0,0.0490,0.0446,0.0366,0.0584
18-06-04 14:48:29.0,0.0490,0.0446,0.0366,0.0584
18-06-04 14:58:29.0,0.0490,0.0439,0.0366,0.0591
18-06-04 15:08:29.0,0.0497,0.0439,0.0366,0.0584
18-06-04 15:18:29.0,0.0497,0.0439,0.0366,0.0584
18-06-04 15:28:29.0,0.0497,0.0431,0.0366,0.0577
18-06-04 15:38:29.0,0.0490,0.0424,0.0366,0.0577
18-06-04 15:48:29.0,0.0482,0.0424,0.0359,0.0569
18-06-04 15:58:29.0,0.0482,0.0417,0.0359,0.0562
18-06-04 16:08:29.0,0.0482,0.0417,0.0359,0.0562
18-06-04 16:18:29.0,0.0475,0.0417,0.0359,0.0555
18-06-04 16:28:29.0,0.0475,0.0410,0.0352,0.0548
18-06-04 16:38:29.0,0.0475,0.0410,0.0359,0.0555
18-06-04 16:48:29.0,0.0475,0.0402,0.0359,0.0555
18-06-04 16:58:29.0,0.0468,0.0402,0.0359,0.0540
18-06-04 17:08:29.0,0.0468,0.0395,0.0352,0.0555
18-06-04 17:18:29.0,0.0460,0.0388,0.0352,0.0540
18-06-04 17:28:29.0,0.0431,0.0381,0.0352,0.0540
18-06-04 17:38:29.0,0.0439,0.0381,0.0352,0.0526
18-06-04 17:48:29.0,0.0439,0.0373,0.0344,0.0511
18-06-04 17:58:29.0,0.0431,0.0366,0.0344,0.0511
18-06-04 18:08:29.0,0.0439,0.0366,0.0337,0.0497
18-06-04 18:18:29.0,0.0417,0.0359,0.0337,0.0490
18-06-04 18:28:29.0,0.0424,0.0366,0.0337,0.0490
18-06-04 18:38:29.0,0.0431,0.0366,0.0337,0.0475
18-06-04 18:48:29.0,0.0424,0.0359,0.0330,0.0475
18-06-04 18:58:29.0,0.0417,0.0352,0.0330,0.0468
18-06-04 19:08:29.0,0.0417,0.0344,0.0322,0.0468
18-06-04 19:18:29.0,0.0410,0.0344,0.0322,0.0468
18-06-04 19:28:29.0,0.0402,0.0337,0.0315,0.0460
18-06-04 19:38:29.0,0.0402,0.0337,0.0308,0.0460
18-06-04 19:48:29.0,0.0395,0.0330,0.0315,0.0453
18-06-04 19:58:29.0,0.0388,0.0330,0.0308,0.0453
18-06-04 20:08:29.0,0.0366,0.0308,0.0301,0.0453
18-06-04 20:18:29.0,0.0366,0.0315,0.0301,0.0453
18-06-04 20:28:29.0,0.0366,0.0308,0.0301,0.0446
18-06-04 20:38:29.0,0.0366,0.0308,0.0293,0.0446
18-06-04 20:48:29.0,0.0359,0.0301,0.0293,0.0439
18-06-04 20:58:29.0,0.0366,0.0308,0.0293,0.0446
18-06-04 21:08:29.0,0.0359,0.0308,0.0286,0.0439
18-06-04 21:18:29.0,0.0359,0.0308,0.0286,0.0446
18-06-04 21:28:29.0,0.0359,0.0308,0.0286,0.0439
18-06-04 21:38:29.0,0.0359,0.0308,0.0286,0.0439
18-06-04 21:48:29.0,0.0359,0.0301,0.0286,0.0439
18-06-04 21:58:29.0,0.0352,0.0301,0.0286,0.0439
18-06-04 22:08:29.0,0.0352,0.0301,0.0286,0.0439
18-06-04 22:18:29.0,0.0352,0.0301,0.0286,0.0431
18-06-04 22:28:29.0,0.0344,0.0293,0.0286,0.0431
18-06-04 22:38:29.0,0.0344,0.0301,0.0286,0.0431
18-06-04 22:48:29.0,0.0352,0.0293,0.0279,0.0424
18-06-04 22:58:29.0,0.0344,0.0293,0.0279,0.0431
18-06-04 23:08:29.0,0.0337,0.0293,0.0279,0.0431
18-06-04 23:18:29.0,0.0344,0.0293,0.0279,0.0424
18-06-04 23:28:29.0,0.0337,0.0293,0.0279,0.0424
18-06-04 23:38:29.0,0.0337,0.0286,0.0272,0.0424
18-06-04 23:48:29.0,0.0337,0.0293,0.0272,0.0424
18-06-04 23:58:29.0,0.0330,0.0286,0.0272,0.0417
18-06-05 00:08:29.0,0.0337,0.0286,0.0272,0.0417
18-06-05 00:18:29.0,0.0337,0.0279,0.0272,0.0410
18-06-05 00:28:29.0,0.0337,0.0279,0.0264,0.0410
18-06-05 00:38:29.0,0.0337,0.0279,0.0264,0.0410
18-06-05 00:48:29.0,0.0337,0.0272,0.0264,0.0410
18-06-05 00:58:29.0,0.0337,0.0272,0.0264,0.0410
18-06-05 01:08:29.0,0.0330,0.0272,0.0264,0.0410
18-06-05 01:18:29.0,0.0337,0.0272,0.0264,0.0410
18-06-05 01:28:29.0,0.0330,0.0272,0.0264,0.0402
18-06-05 01:38:29.0,0.0330,0.0272,0.0257,0.0402
18-06-05 01:48:29.0,0.0330,0.0272,0.0257,0.0402
18-06-05 01:58:29.0,0.0337,0.0272,0.0257,0.0402
18-06-05 02:08:29.0,0.0337,0.0272,0.0257,0.0395
18-06-05 02:18:29.0,0.0322,0.0264,0.0257,0.0402
18-06-05 02:28:29.0,0.0330,0.0264,0.0257,0.0402
18-06-05 02:38:29.0,0.0330,0.0272,0.0257,0.0395
18-06-05 02:48:29.0,0.0330,0.0272,0.0257,0.0395
18-06-05 02:58:29.0,0.0330,0.0272,0.0250,0.0395
18-06-05 03:08:29.0,0.0330,0.0272,0.0250,0.0395
